PRCP_in,SNOW_in,SNWD_in,TMAX_f,TMIN_f,year,month,day,DATE
0,0,0,93,69,1907,9,16,9/16/07
0.12,0,0,95,65,1907,9,17,9/17/07
0,0,0,96,65,1907,9,18,9/18/07
0,0,0,95,61,1907,9,19,9/19/07
0,0,0,95,61,1907,9,20,9/20/07
0,0,0,97,61,1907,9,21,9/21/07
0,0,0,100,62,1907,9,22,9/22/07
0,0,0,100,58,1907,9,23,9/23/07
0,0,0,101,60,1907,9,24,9/24/07
0,0,0,101,64,1907,9,25,9/25/07
0,0,0,99,62,1907,9,26,9/26/07
0,0,0,99,52,1907,9,27,9/27/07
0,0,0,96,52,1907,9,28,9/28/07
0,0,0,91,53,1907,9,29,9/29/07
0,0,0,85,45,1907,9,30,9/30/07
0,0,0,91,42,1907,10,1,10/1/07
0,0,0,85,54,1907,10,2,10/2/07
0,0,0,79,47,1907,10,3,10/3/07
0,0,0,88,59,1907,10,4,10/4/07
0,0,0,87,64,1907,10,5,10/5/07
0,0,0,82,55,1907,10,6,10/6/07
0,0,0,86,47,1907,10,7,10/7/07
0,0,0,89,55,1907,10,8,10/8/07
0,0,0,93,62,1907,10,9,10/9/07
0,0,0,94,67,1907,10,10,10/10/07
0,0,0,96,67,1907,10,11,10/11/07
0.04,0,0,86,67,1907,10,12,10/12/07
0,0,0,91,60,1907,10,13,10/13/07
0,0,0,91,55,1907,10,14,10/14/07
0.1,0,0,79,64,1907,10,15,10/15/07
0.07,0,0,82,57,1907,10,16,10/16/07
0,0,0,86,54,1907,10,17,10/17/07
0.4,0,0,73,53,1907,10,18,10/18/07
0,0,0,80,54,1907,10,19,10/19/07
0,0,0,75,54,1907,10,20,10/20/07
0,0,0,84,57,1907,10,21,10/21/07
0,0,0,83,59,1907,10,22,10/22/07
0,0,0,75,61,1907,10,23,10/23/07
0.47,0,0,78,58,1907,10,24,10/24/07
0,0,0,81,54,1907,10,25,10/25/07
0,0,0,83,47,1907,10,26,10/26/07
0,0,0,84,58,1907,10,27,10/27/07
0,0,0,81,46,1907,10,28,10/28/07
0,0,0,79,46,1907,10,29,10/29/07
0,0,0,75,48,1907,10,30,10/30/07
0.05,0,0,75,56,1907,10,31,10/31/07
0,0,0,77,44,1907,11,1,11/1/07
0,0,0,78,60,1907,11,2,11/2/07
0,0,0,79,59,1907,11,3,11/3/07
0,0,0,80,47,1907,11,4,11/4/07
0,0,0,85,42,1907,11,5,11/5/07
0,0,0,85,45,1907,11,6,11/6/07
0.01,0,0,79,48,1907,11,7,11/7/07
0.13,0,0,74,56,1907,11,8,11/8/07
0.11,0,0,78,51,1907,11,9,11/9/07
0.25,0,0,71,54,1907,11,10,11/10/07
0,0,0,71,52,1907,11,11,11/11/07
0,0,0,73,50,1907,11,12,11/12/07
0,0,0,68,43,1907,11,13,11/13/07
0,0,0,73,35,1907,11,14,11/14/07
0,0,0,73,39,1907,11,15,11/15/07
0.15,0,0,74,45,1907,11,16,11/16/07
0,0,0,68,39,1907,11,17,11/17/07
0.12,0,0,65,44,1907,11,18,11/18/07
0.01,0,0,58,32,1907,11,19,11/19/07
0,0,0,63,33,1907,11,20,11/20/07
0,0,0,62,39,1907,11,21,11/21/07
0,0,0,72,30,1907,11,22,11/22/07
0,0,0,72,42,1907,11,23,11/23/07
0,0,0,64,32,1907,11,24,11/24/07
0,0,0,72,40,1907,11,25,11/25/07
0,0,0,74,37,1907,11,26,11/26/07
0,0,0,72,52,1907,11,27,11/27/07
0,0,0,72,40,1907,11,28,11/28/07
0,0,0,74,35,1907,11,29,11/29/07
0,0,0,75,40,1907,11,30,11/30/07
0,0,0,74,41,1907,12,1,12/1/07
0,0,0,74,45,1907,12,2,12/2/07
0,0,0,75,47,1907,12,3,12/3/07
0,0,0,74,47,1907,12,4,12/4/07
0,0,0,74,37,1907,12,5,12/5/07
0,0,0,74,36,1907,12,6,12/6/07
0,0,0,70,36,1907,12,7,12/7/07
0,0,0,65,34,1907,12,8,12/8/07
0,0,0,72,30,1907,12,9,12/9/07
0,0,0,74,35,1907,12,10,12/10/07
0,0,0,65,38,1907,12,11,12/11/07
0,0,0,62,31,1907,12,12,12/12/07
0,0,0,72,27,1907,12,13,12/13/07
0,0,0,69,30,1907,12,14,12/14/07
0,0,0,71,29,1907,12,15,12/15/07
0,0,0,67,31,1907,12,16,12/16/07
0,0,0,66,26,1907,12,17,12/17/07
0,0,0,70,28,1907,12,18,12/18/07
0,0,0,68,27,1907,12,19,12/19/07
0,0,0,68,30,1907,12,20,12/20/07
0,0,0,54,25,1907,12,21,12/21/07
0,0,0,62,20,1907,12,22,12/22/07
0,0,0,68,24,1907,12,23,12/23/07
0,0,0,74,30,1907,12,24,12/24/07
0,0,0,70,32,1907,12,25,12/25/07
0,0,0,73,31,1907,12,26,12/26/07
0,0,0,77,36,1907,12,27,12/27/07
0,0,0,78,44,1907,12,28,12/28/07
0,0,0,67,35,1907,12,29,12/29/07
0,0,0,74,24,1907,12,30,12/30/07
0,0,0,72,30,1907,12,31,12/31/07
0,0,0,73,26,1908,1,1,1/1/08
0.04,0,0,75,34,1908,1,2,1/2/08
0.6,0,0,50,45,1908,1,3,1/3/08
0,0,0,63,42,1908,1,4,1/4/08
0,0,0,60,35,1908,1,5,1/5/08
0,0,0,64,30,1908,1,6,1/6/08
0,0,0,64,43,1908,1,7,1/7/08
0,0,0,71,39,1908,1,8,1/8/08
0,0,0,72,32,1908,1,9,1/9/08
0,0,0,71,27,1908,1,10,1/10/08
0,0,0,68,30,1908,1,11,1/11/08
0,0,0,70,28,1908,1,12,1/12/08
0,0,0,76,45,1908,1,13,1/13/08
0,0,0,71,43,1908,1,14,1/14/08
0.12,0,0,60,37,1908,1,15,1/15/08
0,0,0,63,33,1908,1,16,1/16/08
0,0,0,70,41,1908,1,17,1/17/08
0,0,0,71,41,1908,1,18,1/18/08
0,0,0,73,32,1908,1,19,1/19/08
0,0,0,69,28,1908,1,20,1/20/08
0,0,0,71,27,1908,1,21,1/21/08
0,0,0,75,29,1908,1,22,1/22/08
0,0,0,65,45,1908,1,23,1/23/08
0,0,0,71,44,1908,1,24,1/24/08
0,0,0,69,37,1908,1,25,1/25/08
0,0,0,68,33,1908,1,26,1/26/08
0,0,0,65,34,1908,1,27,1/27/08
0,0,0,66,30,1908,1,28,1/28/08
0,0,0,64,29,1908,1,29,1/29/08
0,0,0,62,28,1908,1,30,1/30/08
0,0,0,62,31,1908,1,31,1/31/08
0,0,0,74,27,1908,2,1,2/1/08
0.04,0,0,64,38,1908,2,2,2/2/08
0.27,0,0,59,47,1908,2,3,2/3/08
0.44,0,0,58,35,1908,2,4,2/4/08
0,0,0,60,29,1908,2,5,2/5/08
0,0,0,69,31,1908,2,6,2/6/08
0,0,0,68,42,1908,2,7,2/7/08
0,0,0,69,40,1908,2,8,2/8/08
0,0,0,72,45,1908,2,9,2/9/08
0.75,0,0,52,32,1908,2,10,2/10/08
0,0,0,49,32,1908,2,11,2/11/08
0.05,0,0,54,29,1908,2,12,2/12/08
0.36,4,4,47,22,1908,2,13,2/13/08
0,0,0,54,24,1908,2,14,2/14/08
0,0,0,70,28,1908,2,15,2/15/08
0,0,0,69,36,1908,2,16,2/16/08
0,0,0,71,36,1908,2,17,2/17/08
0,0,0,62,31,1908,2,18,2/18/08
0,0,0,71,31,1908,2,19,2/19/08
0,0,0,76,39,1908,2,20,2/20/08
0.12,0,0,64,53,1908,2,21,2/21/08
0.05,0,0,74,51,1908,2,22,2/22/08
0,0,0,66,36,1908,2,23,2/23/08
0,0,0,62,33,1908,2,24,2/24/08
0,0,0,73,33,1908,2,25,2/25/08
0,0,0,80,38,1908,2,26,2/26/08
0,0,0,84,43,1908,2,27,2/27/08
0,0,0,77,50,1908,2,28,2/28/08
0,0,0,74,47,1908,2,29,2/29/08
0,0,0,71,38,1908,3,1,3/1/08
0,0,0,76,45,1908,3,2,3/2/08
0,0,0,81,45,1908,3,3,3/3/08
0.1,0,0,76,55,1908,3,4,3/4/08
0,0,0,62,44,1908,3,5,3/5/08
0,0,0,67,31,1908,3,6,3/6/08
0,0,0,62,30,1908,3,7,3/7/08
0,0,0,65,28,1908,3,8,3/8/08
0,0,0,63,29,1908,3,9,3/9/08
0,0,0,69,48,1908,3,10,3/10/08
0,0,0,77,47,1908,3,11,3/11/08
0,0,0,81,43,1908,3,12,3/12/08
0,0,0,86,35,1908,3,13,3/13/08
0,0,0,85,38,1908,3,14,3/14/08
0,0,0,86,41,1908,3,15,3/15/08
0,0,0,88,44,1908,3,16,3/16/08
0,0,0,88,44,1908,3,17,3/17/08
0,0,0,87,46,1908,3,18,3/18/08
0,0,0,81,54,1908,3,19,3/19/08
0.23,0,0,84,56,1908,3,20,3/20/08
0,0,0,79,49,1908,3,21,3/21/08
0,0,0,62,40,1908,3,22,3/22/08
0,0,0,74,31,1908,3,23,3/23/08
0,0,0,82,36,1908,3,24,3/24/08
0,0,0,77,49,1908,3,25,3/25/08
0.05,0,0,67,50,1908,3,26,3/26/08
0.01,0,0,66,41,1908,3,27,3/27/08
0,0,0,72,34,1908,3,28,3/28/08
0,0,0,78,42,1908,3,29,3/29/08
0,0,0,70,45,1908,3,30,3/30/08
0,0,0,82,48,1908,3,31,3/31/08
0,0,0,83,39,1908,4,1,4/1/08
0,0,0,77,48,1908,4,2,4/2/08
0,0,0,77,48,1908,4,3,4/3/08
0,0,0,79,36,1908,4,4,4/4/08
0,0,0,85,41,1908,4,5,4/5/08
0,0,0,81,54,1908,4,6,4/6/08
0,0,0,80,51,1908,4,7,4/7/08
0,0,0,74,38,1908,4,8,4/8/08
0,0,0,69,40,1908,4,9,4/9/08
0,0,0,80,37,1908,4,10,4/10/08
0,0,0,86,47,1908,4,11,4/11/08
0,0,0,87,48,1908,4,12,4/12/08
0,0,0,87,51,1908,4,13,4/13/08
0,0,0,89,55,1908,4,14,4/14/08
0,0,0,84,48,1908,4,15,4/15/08
0,0,0,76,50,1908,4,16,4/16/08
0,0,0,82,49,1908,4,17,4/17/08
0,0,0,83,48,1908,4,18,4/18/08
0,0,0,88,49,1908,4,19,4/19/08
0,0,0,88,49,1908,4,20,4/20/08
0,0,0,87,49,1908,4,21,4/21/08
0.08,0,0,72,53,1908,4,22,4/22/08
0.02,0,0,68,48,1908,4,23,4/23/08
0,0,0,76,39,1908,4,24,4/24/08
0,0,0,85,43,1908,4,25,4/25/08
0,0,0,85,45,1908,4,26,4/26/08
0,0,0,88,43,1908,4,27,4/27/08
0,0,0,91,44,1908,4,28,4/28/08
0,0,0,89,49,1908,4,29,4/29/08
0,0,0,91,44,1908,4,30,4/30/08
0,0,0,94,47,1908,5,1,5/1/08
0,0,0,86,60,1908,5,2,5/2/08
0.05,0,0,66,45,1908,5,3,5/3/08
0,0,0,72,41,1908,5,4,5/4/08
0,0,0,80,42,1908,5,5,5/5/08
0,0,0,90,42,1908,5,6,5/6/08
0,0,0,94,50,1908,5,7,5/7/08
0,0,0,89,49,1908,5,8,5/8/08
0,0,0,81,44,1908,5,9,5/9/08
0,0,0,82,41,1908,5,10,5/10/08
0,0,0,84,42,1908,5,11,5/11/08
0,0,0,77,54,1908,5,12,5/12/08
0,0,0,77,44,1908,5,13,5/13/08
0,0,0,88,44,1908,5,14,5/14/08
0,0,0,91,46,1908,5,15,5/15/08
0,0,0,91,48,1908,5,16,5/16/08
0,0,0,89,52,1908,5,17,5/17/08
0,0,0,94,49,1908,5,18,5/18/08
0,0,0,94,54,1908,5,19,5/19/08
0,0,0,89,56,1908,5,20,5/20/08
0,0,0,87,50,1908,5,21,5/21/08
0,0,0,82,51,1908,5,22,5/22/08
0.11,0,0,82,58,1908,5,23,5/23/08
0,0,0,87,54,1908,5,24,5/24/08
0,0,0,92,50,1908,5,25,5/25/08
0,0,0,93,58,1908,5,26,5/26/08
0,0,0,89,58,1908,5,27,5/27/08
0,0,0,90,50,1908,5,28,5/28/08
0,0,0,96,48,1908,5,29,5/29/08
0,0,0,95,54,1908,5,30,5/30/08
0,0,0,88,57,1908,5,31,5/31/08
0,0,0,88,46,1908,6,1,6/1/08
0,0,0,91,51,1908,6,2,6/2/08
0,0,0,87,57,1908,6,3,6/3/08
0,0,0,86,43,1908,6,4,6/4/08
0,0,0,87,46,1908,6,5,6/5/08
0,0,0,85,53,1908,6,6,6/6/08
0,0,0,91,52,1908,6,7,6/7/08
0,0,0,100,52,1908,6,8,6/8/08
0,0,0,104,56,1908,6,9,6/9/08
0,0,0,102,55,1908,6,10,6/10/08
0,0,0,101,54,1908,6,11,6/11/08
0,0,0,103,60,1908,6,12,6/12/08
0,0,0,104,65,1908,6,13,6/13/08
0,0,0,106,65,1908,6,14,6/14/08
0,0,0,102,64,1908,6,15,6/15/08
0,0,0,101,55,1908,6,16,6/16/08
0,0,0,96,60,1908,6,17,6/17/08
0,0,0,97,56,1908,6,18,6/18/08
0,0,0,100,60,1908,6,19,6/19/08
0,0,0,102,63,1908,6,20,6/20/08
0,0,0,100,59,1908,6,21,6/21/08
0,0,0,100,58,1908,6,22,6/22/08
0,0,0,103,62,1908,6,23,6/23/08
0,0,0,108,59,1908,6,24,6/24/08
0,0,0,106,80,1908,6,25,6/25/08
0,0,0,108,70,1908,6,26,6/26/08
0,0,0,105,78,1908,6,27,6/27/08
0,0,0,103,67,1908,6,28,6/28/08
0,0,0,104,69,1908,6,29,6/29/08
0,0,0,107,60,1908,6,30,6/30/08
0,0,0,106,64,1908,7,1,7/1/08
0,0,0,104,71,1908,7,2,7/2/08
0,0,0,103,70,1908,7,3,7/3/08
0,0,0,104,73,1908,7,4,7/4/08
0,0,0,103,71,1908,7,5,7/5/08
0,0,0,100,69,1908,7,6,7/6/08
0.02,0,0,103,75,1908,7,7,7/7/08
0,0,0,100,71,1908,7,8,7/8/08
0,0,0,101,75,1908,7,9,7/9/08
0,0,0,94,75,1908,7,10,7/10/08
0,0,0,99,76,1908,7,11,7/11/08
0,0,0,104,72,1908,7,12,7/12/08
0,0,0,101,73,1908,7,13,7/13/08
0.15,0,0,99,70,1908,7,14,7/14/08
0.36,0,0,93,70,1908,7,15,7/15/08
0.08,0,0,86,71,1908,7,16,7/16/08
1.84,0,0,78,67,1908,7,17,7/17/08
0,0,0,89,69,1908,7,18,7/18/08
0.01,0,0,98,72,1908,7,19,7/19/08
0,0,0,101,73,1908,7,20,7/20/08
0,0,0,98,75,1908,7,21,7/21/08
0.04,0,0,98,71,1908,7,22,7/22/08
0,0,0,91,67,1908,7,23,7/23/08
0,0,0,95,73,1908,7,24,7/24/08
0.9,0,0,93,67,1908,7,25,7/25/08
0,0,0,88,72,1908,7,26,7/26/08
0,0,0,93,69,1908,7,27,7/27/08
1.37,0,0,86,64,1908,7,28,7/28/08
0,0,0,95,68,1908,7,29,7/29/08
0,0,0,100,72,1908,7,30,7/30/08
0,0,0,96,75,1908,7,31,7/31/08
0.01,0,0,100,70,1908,8,1,8/1/08
0.4,0,0,95,70,1908,8,2,8/2/08
0.04,0,0,91,71,1908,8,3,8/3/08
0,0,0,93,73,1908,8,4,8/4/08
0,0,0,96,74,1908,8,5,8/5/08
0.02,0,0,98,70,1908,8,6,8/6/08
0,0,0,99,73,1908,8,7,8/7/08
0.05,0,0,98,72,1908,8,8,8/8/08
0,0,0,94,72,1908,8,9,8/9/08
0,0,0,93,74,1908,8,10,8/10/08
0,0,0,96,68,1908,8,11,8/11/08
0,0,0,98,72,1908,8,12,8/12/08
0.05,0,0,93,73,1908,8,13,8/13/08
0,0,0,91,72,1908,8,14,8/14/08
0,0,0,95,70,1908,8,15,8/15/08
0.56,0,0,91,65,1908,8,16,8/16/08
0.49,0,0,93,67,1908,8,17,8/17/08
0,0,0,92,69,1908,8,18,8/18/08
0.21,0,0,95,68,1908,8,19,8/19/08
0,0,0,93,68,1908,8,20,8/20/08
0.08,0,0,95,71,1908,8,21,8/21/08
0,0,0,95,69,1908,8,22,8/22/08
0,0,0,98,68,1908,8,23,8/23/08
0.25,0,0,97,68,1908,8,24,8/24/08
0.01,0,0,91,68,1908,8,25,8/25/08
0,0,0,92,70,1908,8,26,8/26/08
0,0,0,96,67,1908,8,27,8/27/08
0,0,0,99,63,1908,8,28,8/28/08
0.01,0,0,96,66,1908,8,29,8/29/08
0,0,0,94,73,1908,8,30,8/30/08
0,0,0,96,71,1908,8,31,8/31/08
0,0,0,96,71,1908,9,1,9/1/08
0.03,0,0,96,74,1908,9,2,9/2/08
0.02,0,0,96,70,1908,9,3,9/3/08
0,0,0,100,67,1908,9,4,9/4/08
0,0,0,102,66,1908,9,5,9/5/08
0.01,0,0,102,67,1908,9,6,9/6/08
0.37,0,0,91,66,1908,9,7,9/7/08
0.12,0,0,85,66,1908,9,8,9/8/08
0,0,0,89,63,1908,9,9,9/9/08
0,0,0,95,64,1908,9,10,9/10/08
0,0,0,96,63,1908,9,11,9/11/08
0,0,0,96,60,1908,9,12,9/12/08
0,0,0,97,60,1908,9,13,9/13/08
0,0,0,98,62,1908,9,14,9/14/08
0,0,0,99,60,1908,9,15,9/15/08
0,0,0,99,61,1908,9,16,9/16/08
0,0,0,97,58,1908,9,17,9/17/08
0,0,0,96,55,1908,9,18,9/18/08
0,0,0,95,59,1908,9,19,9/19/08
0,0,0,96,61,1908,9,20,9/20/08
0,0,0,99,61,1908,9,21,9/21/08
0,0,0,100,60,1908,9,22,9/22/08
0,0,0,102,59,1908,9,23,9/23/08
0,0,0,93,67,1908,9,24,9/24/08
0,0,0,85,59,1908,9,25,9/25/08
0,0,0,84,54,1908,9,26,9/26/08
0,0,0,85,48,1908,9,27,9/27/08
0,0,0,93,49,1908,9,28,9/28/08
0,0,0,97,55,1908,9,29,9/29/08
0,0,0,95,51,1908,9,30,9/30/08
0,0,0,98,48,1908,10,1,10/1/08
0,0,0,90,60,1908,10,2,10/2/08
0,0,0,76,50,1908,10,3,10/3/08
0,0,0,78,40,1908,10,4,10/4/08
0,0,0,83,39,1908,10,5,10/5/08
0,0,0,89,39,1908,10,6,10/6/08
0,0,0,93,45,1908,10,7,10/7/08
0,0,0,96,67,1908,10,8,10/8/08
0,0,0,97,62,1908,10,9,10/9/08
0,0,0,98,50,1908,10,10,10/10/08
0,0,0,97,52,1908,10,11,10/11/08
0,0,0,92,55,1908,10,12,10/12/08
0,0,0,93,51,1908,10,13,10/13/08
0,0,0,90,49,1908,10,14,10/14/08
0,0,0,87,51,1908,10,15,10/15/08
0,0,0,81,50,1908,10,16,10/16/08
0,0,0,81,53,1908,10,17,10/17/08
0.26,0,0,60,38,1908,10,18,10/18/08
0,0,0,65,33,1908,10,19,10/19/08
0,0,0,72,35,1908,10,20,10/20/08
0,0,0,68,35,1908,10,21,10/21/08
0,0,0,72,29,1908,10,22,10/22/08
0,0,0,74,32,1908,10,23,10/23/08
0,0,0,77,44,1908,10,24,10/24/08
0,0,0,78,33,1908,10,25,10/25/08
0,0,0,73,43,1908,10,26,10/26/08
0,0,0,73,44,1908,10,27,10/27/08
0,0,0,83,46,1908,10,28,10/28/08
0,0,0,87,38,1908,10,29,10/29/08
0,0,0,87,36,1908,10,30,10/30/08
0,0,0,84,38,1908,10,31,10/31/08
0,0,0,84,33,1908,11,1,11/1/08
0,0,0,83,50,1908,11,2,11/2/08
0,0,0,84,53,1908,11,3,11/3/08
0,0,0,85,53,1908,11,4,11/4/08
0,0,0,88,48,1908,11,5,11/5/08
0,0,0,88,42,1908,11,6,11/6/08
0,0,0,87,42,1908,11,7,11/7/08
0,0,0,78,44,1908,11,8,11/8/08
0,0,0,79,43,1908,11,9,11/9/08
0,0,0,78,40,1908,11,10,11/10/08
0,0,0,79,46,1908,11,11,11/11/08
0,0,0,77,46,1908,11,12,11/12/08
0,0,0,77,41,1908,11,13,11/13/08
0,0,0,75,46,1908,11,14,11/14/08
0,0,0,75,39,1908,11,15,11/15/08
0,0,0,74,44,1908,11,16,11/16/08
0,0,0,78,46,1908,11,17,11/17/08
0.01,0,0,76,53,1908,11,18,11/18/08
0,0,0,76,45,1908,11,19,11/19/08
0,0,0,77,44,1908,11,20,11/20/08
0,0,0,74,38,1908,11,21,11/21/08
0,0,0,76,36,1908,11,22,11/22/08
0,0,0,75,35,1908,11,23,11/23/08
0,0,0,62,42,1908,11,24,11/24/08
0,0,0,58,30,1908,11,25,11/25/08
0,0,0,70,31,1908,11,26,11/26/08
0.11,0,0,54,40,1908,11,27,11/27/08
0.05,0,0,52,36,1908,11,28,11/28/08
0,0,0,57,32,1908,11,29,11/29/08
0,0,0,63,25,1908,11,30,11/30/08
0,0,0,72,29,1908,12,1,12/1/08
0,0,0,74,54,1908,12,2,12/2/08
0.46,0,0,67,49,1908,12,3,12/3/08
0,0,0,69,41,1908,12,4,12/4/08
0,0,0,64,40,1908,12,5,12/5/08
0,0,0,60,35,1908,12,6,12/6/08
0,0,0,64,29,1908,12,7,12/7/08
0,0,0,70,31,1908,12,8,12/8/08
0,0,0,74,43,1908,12,9,12/9/08
0,0,0,71,39,1908,12,10,12/10/08
0,0,0,66,37,1908,12,11,12/11/08
0,0,0,67,36,1908,12,12,12/12/08
0,0,0,68,39,1908,12,13,12/13/08
0.88,0,0,56,51,1908,12,14,12/14/08
0,0,0,64,54,1908,12,15,12/15/08
0.99,0,0,64,41,1908,12,16,12/16/08
0,0,0,50,29,1908,12,17,12/17/08
0,0,0,50,25,1908,12,18,12/18/08
0,0,0,49,23,1908,12,19,12/19/08
0,0,0,54,24,1908,12,20,12/20/08
0,0,0,60,23,1908,12,21,12/21/08
0,0,0,62,45,1908,12,22,12/22/08
0.21,0,0,64,43,1908,12,23,12/23/08
0,0,0,61,39,1908,12,24,12/24/08
0,0,0,67,41,1908,12,25,12/25/08
0.08,0,0,66,47,1908,12,26,12/26/08
0,0,0,66,38,1908,12,27,12/27/08
0,0,0,71,33,1908,12,28,12/28/08
0,0,0,70,32,1908,12,29,12/29/08
0,0,0,74,33,1908,12,30,12/30/08
0,0,0,73,36,1908,12,31,12/31/08
0,0,0,68,35,1909,1,1,1/1/09
0,0,0,73,37,1909,1,2,1/2/09
0,0,0,71,32,1909,1,3,1/3/09
0,0,0,72,30,1909,1,4,1/4/09
0,0,0,78,32,1909,1,5,1/5/09
0,0,0,81,36,1909,1,6,1/6/09
0,0,0,79,36,1909,1,7,1/7/09
0,0,0,82,36,1909,1,8,1/8/09
0,0,0,71,32,1909,1,9,1/9/09
0,0,0,71,31,1909,1,10,1/10/09
0,0,0,62,36,1909,1,11,1/11/09
0,0,0,64,42,1909,1,12,1/12/09
0,0,0,62,49,1909,1,13,1/13/09
0,0,0,71,43,1909,1,14,1/14/09
0,0,0,74,38,1909,1,15,1/15/09
0,0,0,73,36,1909,1,16,1/16/09
0,0,0,81,32,1909,1,17,1/17/09
0,0,0,81,38,1909,1,18,1/18/09
0,0,0,81,35,1909,1,19,1/19/09
0,0,0,75,36,1909,1,20,1/20/09
0,0,0,72,43,1909,1,21,1/21/09
0,0,0,65,55,1909,1,22,1/22/09
0.01,0,0,56,41,1909,1,23,1/23/09
0,0,0,64,35,1909,1,24,1/24/09
0,0,0,69,29,1909,1,25,1/25/09
0.1,0,0,63,40,1909,1,26,1/26/09
0.4,0,0,61,46,1909,1,27,1/27/09
0,0,0,58,35,1909,1,28,1/28/09
0,0,0,64,30,1909,1,29,1/29/09
0,0,0,64,44,1909,1,30,1/30/09
0,0,0,68,39,1909,1,31,1/31/09
0,0,0,74,31,1909,2,1,2/1/09
0,0,0,74,47,1909,2,2,2/2/09
0,0,0,76,42,1909,2,3,2/3/09
0.01,0,0,58,36,1909,2,4,2/4/09
0,0,0,63,28,1909,2,5,2/5/09
0,0,0,61,38,1909,2,6,2/6/09
0.07,0,0,65,45,1909,2,7,2/7/09
0.02,0,0,56,31,1909,2,8,2/8/09
0,0,0,58,23,1909,2,9,2/9/09
0,0,0,68,25,1909,2,10,2/10/09
0,0,0,65,46,1909,2,11,2/11/09
0.24,0,0,74,44,1909,2,12,2/12/09
0,0,0,56,40,1909,2,13,2/13/09
0,0,0,59,32,1909,2,14,2/14/09
0,0,0,65,30,1909,2,15,2/15/09
0,0,0,73,33,1909,2,16,2/16/09
0,0,0,76,36,1909,2,17,2/17/09
0,0,0,73,35,1909,2,18,2/18/09
0,0,0,74,33,1909,2,19,2/19/09
0,0,0,68,37,1909,2,20,2/20/09
0.15,0,0,58,40,1909,2,21,2/21/09
0.01,0,0,53,33,1909,2,22,2/22/09
0,0,0,54,26,1909,2,23,2/23/09
0,0,0,69,26,1909,2,24,2/24/09
0,0,0,75,33,1909,2,25,2/25/09
0,0,0,72,33,1909,2,26,2/26/09
0,0,0,69,31,1909,2,27,2/27/09
0,0,0,73,33,1909,2,28,2/28/09
0,0,0,76,25,1909,3,1,3/1/09
0,0,0,81,36,1909,3,2,3/2/09
0,0,0,81,47,1909,3,3,3/3/09
0,0,0,78,36,1909,3,4,3/4/09
0,0,0,78,37,1909,3,5,3/5/09
0,0,0,76,41,1909,3,6,3/6/09
0,0,0,61,41,1909,3,7,3/7/09
0,0,0,62,28,1909,3,8,3/8/09
0,0,0,63,33,1909,3,9,3/9/09
0.2,0,0,51,37,1909,3,10,3/10/09
0.03,0,0,56,33,1909,3,11,3/11/09
0.01,0,0,55,36,1909,3,12,3/12/09
0,0,0,63,29,1909,3,13,3/13/09
0,0,0,71,39,1909,3,14,3/14/09
0,0,0,73,45,1909,3,15,3/15/09
0,0,0,78,39,1909,3,16,3/16/09
0,0,0,76,47,1909,3,17,3/17/09
0,0,0,72,47,1909,3,18,3/18/09
0,0,0,65,42,1909,3,19,3/19/09
0,0,0,70,33,1909,3,20,3/20/09
0,0,0,72,36,1909,3,21,3/21/09
0,0,0,76,37,1909,3,22,3/22/09
0.06,0,0,60,34,1909,3,23,3/23/09
0,0,0,71,28,1909,3,24,3/24/09
0,0,0,79,36,1909,3,25,3/25/09
0.01,0,0,64,46,1909,3,26,3/26/09
0.01,0,0,65,43,1909,3,27,3/27/09
0.01,0,0,64,34,1909,3,28,3/28/09
0,0,0,68,32,1909,3,29,3/29/09
0,0,0,68,33,1909,3,30,3/30/09
0,0,0,74,31,1909,3,31,3/31/09
0,0,0,83,40,1909,4,1,4/1/09
0,0,0,90,41,1909,4,2,4/2/09
0,0,0,88,39,1909,4,3,4/3/09
0,0,0,81,59,1909,4,4,4/4/09
0,0,0,67,53,1909,4,5,4/5/09
0,0,0,70,34,1909,4,6,4/6/09
0,0,0,75,30,1909,4,7,4/7/09
0,0,0,76,36,1909,4,8,4/8/09
0,0,0,77,50,1909,4,9,4/9/09
0,0,0,85,47,1909,4,10,4/10/09
0,0,0,78,46,1909,4,11,4/11/09
0,0,0,72,40,1909,4,12,4/12/09
0,0,0,83,37,1909,4,13,4/13/09
0,0,0,88,43,1909,4,14,4/14/09
0,0,0,90,46,1909,4,15,4/15/09
0,0,0,91,49,1909,4,16,4/16/09
0,0,0,90,54,1909,4,17,4/17/09
0,0,0,87,50,1909,4,18,4/18/09
0,0,0,83,50,1909,4,19,4/19/09
0,0,0,73,48,1909,4,20,4/20/09
0,0,0,80,45,1909,4,21,4/21/09
0,0,0,75,53,1909,4,22,4/22/09
0,0,0,79,37,1909,4,23,4/23/09
0,0,0,80,43,1909,4,24,4/24/09
0,0,0,86,40,1909,4,25,4/25/09
0,0,0,87,44,1909,4,26,4/26/09
0,0,0,91,45,1909,4,27,4/27/09
0,0,0,88,50,1909,4,28,4/28/09
0,0,0,84,47,1909,4,29,4/29/09
0,0,0,83,47,1909,4,30,4/30/09
0,0,0,88,41,1909,5,1,5/1/09
0,0,0,91,44,1909,5,2,5/2/09
0,0,0,92,52,1909,5,3,5/3/09
0,0,0,92,49,1909,5,4,5/4/09
0,0,0,90,53,1909,5,5,5/5/09
0,0,0,94,51,1909,5,6,5/6/09
